GeneID,Hpb_1,Hpb_2,Hpb_3,Hpb_4,Hpb_5,Naive_1,Naive_2,Naive_3,Naive_4,Naive_5
MGP_BALBcJ_G0009520,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022459,254,229,265,204,334,296,306,319,36,250
MGP_BALBcJ_G0005633,3,0,2,20,0,0,4,0,0,6
MGP_BALBcJ_G0022896,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009510,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022728,2306,2094,1490,2241,2361,2688,2271,2144,867,1925
MGP_BALBcJ_G0005648,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022953,4,4,0,0,8,6,0,10,0,13
MGP_BALBcJ_G0037538,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022818,255,134,205,326,196,169,136,217,409,201
MGP_BALBcJ_G0022677,6,0,0,0,2,4,6,4,0,6
MGP_BALBcJ_G0022981,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022759,73,34,81,134,43,46,66,40,77,35
MGP_BALBcJ_G0022788,105,222,86,106,122,71,141,45,40,63
MGP_BALBcJ_G0022783,929,1084,817,612,995,1029,1067,942,432,909
MGP_BALBcJ_G0011254,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0040088,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011178,0,3,1,0,1,0,1,0,0,3
MGP_BALBcJ_G0038844,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005638,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022941,40828,36198,34247,54584,37372,36523,32038,36281,30804,31729
MGP_BALBcJ_G0023052,75,54,55,54,100,65,76,98,75,71
MGP_BALBcJ_G0022895,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037546,3,10,5,0,14,4,4,2,0,5
MGP_BALBcJ_G0038814,6,7,6,0,7,10,3,14,19,7
MGP_BALBcJ_G0022468,0,2,4,0,0,0,0,0,0,0
MGP_BALBcJ_G0039644,0,7,2,0,11,17,8,0,0,13
MGP_BALBcJ_G0022641,8,12,6,0,12,4,2,0,0,8
MGP_BALBcJ_G0038853,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015250,8,6,13,0,8,7,7,12,0,2
MGP_BALBcJ_G0022926,5432,5323,4804,16199,5846,5107,4457,4862,11544,5032
MGP_BALBcJ_G0011181,0,1,0,0,3,1,1,0,0,0
MGP_BALBcJ_G0022513,8,1,0,1,0,8,0,0,41,0
MGP_BALBcJ_G0008238,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015261,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022949,8092,8509,6819,24083,8352,8316,8902,7508,15715,6789
MGP_BALBcJ_G0003320,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022652,461,474,504,736,629,362,1234,702,881,465
MGP_BALBcJ_G0022575,766,657,567,97,698,606,759,820,137,773
MGP_BALBcJ_G0008249,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022862,795,868,796,1678,981,813,994,910,649,781
MGP_BALBcJ_G0023023,12,12,17,32,31,3,0,22,0,6
MGP_BALBcJ_G0036588,1,1,0,0,1,1,0,3,14,1
MGP_BALBcJ_G0022444,1432,1307,1411,684,1783,1416,1591,1667,132,1380
MGP_BALBcJ_G0003313,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011258,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005622,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022586,971,922,875,1626,1013,1041,1163,1028,584,1010
MGP_BALBcJ_G0022517,2146,2199,1369,3990,1670,2176,1984,1625,2124,1075
MGP_BALBcJ_G0008242,1,0,0,0,0,1,0,1,0,0
MGP_BALBcJ_G0022670,77,66,96,172,54,36,42,74,92,38
MGP_BALBcJ_G0022661,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011198,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037571,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015255,0,4,4,0,0,1,1,0,0,0
MGP_BALBcJ_G0015267,12,15,12,20,46,25,39,21,1,27
MGP_BALBcJ_G0022462,7119,7616,6311,8488,8416,7868,7603,7432,4942,7473
MGP_BALBcJ_G0022658,11,0,6,10,2,3,0,0,0,0
MGP_BALBcJ_G0022865,337,411,278,412,323,363,339,359,235,321
MGP_BALBcJ_G0037549,1,0,0,0,1,0,1,4,0,0
MGP_BALBcJ_G0011245,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022559,18,10,19,0,20,6,9,8,0,10
MGP_BALBcJ_G0005643,18,14,10,0,10,9,20,12,0,2
MGP_BALBcJ_G0022421,144,186,183,61,175,169,209,139,20,205
MGP_BALBcJ_G0022919,1356,1138,1682,2843,1093,1193,1146,1027,2176,962
MGP_BALBcJ_G0008214,0,1,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022784,1723,1525,1333,2120,1527,1477,1415,1360,1255,1411
MGP_BALBcJ_G0022943,739,432,470,506,359,271,346,295,496,267
MGP_BALBcJ_G0022547,769,926,679,224,867,952,993,882,34,839
MGP_BALBcJ_G0038821,34,8,16,33,25,25,32,27,17,22
MGP_BALBcJ_G0022724,3261,2362,2091,2295,2192,1697,1726,1956,1263,1332
MGP_BALBcJ_G0022786,2020,1396,1601,1026,1599,1400,1449,1554,826,1312
MGP_BALBcJ_G0022440,48,37,34,19,53,24,31,35,0,35
MGP_BALBcJ_G0022643,3,3,19,0,0,2,4,0,0,0
MGP_BALBcJ_G0011220,1,0,2,0,1,2,3,0,1,0
MGP_BALBcJ_G0022947,861,789,658,1034,811,763,974,812,489,910
MGP_BALBcJ_G0022472,646,846,668,526,757,890,927,899,161,693
MGP_BALBcJ_G0022757,6556,6447,5926,5578,7198,7722,8124,7904,3782,7710
MGP_BALBcJ_G0022549,201,158,130,22,119,94,155,135,42,116
MGP_BALBcJ_G0022921,884,561,585,1418,508,437,495,500,584,416
MGP_BALBcJ_G0003298,0,0,0,0,0,1,2,2,0,0
MGP_BALBcJ_G0005650,3,2,0,0,8,2,2,5,0,2
MGP_BALBcJ_G0022944,478,299,737,880,326,220,211,277,307,252
MGP_BALBcJ_G0023019,1627,1825,1623,5598,1816,1596,1732,1599,2115,1681
MGP_BALBcJ_G0022872,2324,2272,2068,5825,2568,2655,2464,2643,4721,2163
MGP_BALBcJ_G0022464,1,2,0,0,0,0,1,4,0,1
MGP_BALBcJ_G0003315,15,13,5,0,4,5,4,5,10,12
MGP_BALBcJ_G0022975,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022797,504,411,461,653,514,337,426,416,443,487
MGP_BALBcJ_G0038818,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037569,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022451,1356,1132,1096,1437,1056,1078,896,1145,619,757
MGP_BALBcJ_G0022880,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0036587,1,3,1,2,0,1,0,0,0,1
MGP_BALBcJ_G0022489,5211,5235,4198,8641,5038,5478,4574,4459,5806,3534
MGP_BALBcJ_G0022503,29348,29447,27791,43088,34208,31744,27158,27509,26878,29637
MGP_BALBcJ_G0008231,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0023058,65,28,38,10,29,15,40,32,14,34
MGP_BALBcJ_G0040086,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005649,104,61,61,133,95,48,43,60,45,72
MGP_BALBcJ_G0022499,269,266,235,469,229,219,247,179,439,265
MGP_BALBcJ_G0022636,266,205,335,211,263,247,264,360,103,336
MGP_BALBcJ_G0022520,721,676,702,1666,644,767,784,751,1116,654
MGP_BALBcJ_G0011238,0,0,0,40,1,0,0,0,2,0
MGP_BALBcJ_G0022925,380,236,326,267,286,218,267,180,233,169
MGP_BALBcJ_G0022889,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022808,1580,1521,1645,3009,1892,1452,1664,1666,2261,1603
MGP_BALBcJ_G0022700,446,381,324,115,395,388,428,384,117,393
MGP_BALBcJ_G0008241,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022577,646,551,575,116,582,649,780,702,136,702
MGP_BALBcJ_G0022415,1423,1700,1413,2505,1571,1629,1563,1714,1169,1467
MGP_BALBcJ_G0009509,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022640,1,0,0,0,0,0,0,1,0,6
MGP_BALBcJ_G0015258,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022634,2521,2845,1924,4041,2472,2708,2338,2706,2865,2118
MGP_BALBcJ_G0005639,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022839,2,4,5,0,2,4,5,13,0,6
MGP_BALBcJ_G0003286,0,3,0,0,2,2,3,0,1,0
MGP_BALBcJ_G0005608,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008246,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037572,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0023022,3777,2929,3101,9333,3781,4312,4051,3831,6480,3546
MGP_BALBcJ_G0022751,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022422,395,361,295,1001,307,282,372,317,360,343
MGP_BALBcJ_G0022557,17,5,7,0,11,8,17,18,0,10
MGP_BALBcJ_G0022473,61,44,42,73,33,50,47,51,0,29
MGP_BALBcJ_G0011241,23,23,20,121,55,26,31,31,62,41
MGP_BALBcJ_G0022680,205,165,168,101,217,219,200,228,84,229
MGP_BALBcJ_G0009511,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011193,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022579,50,80,51,120,45,64,67,52,2,35
MGP_BALBcJ_G0011226,0,0,2,0,0,0,0,0,0,0
MGP_BALBcJ_G0005607,47,52,50,44,59,36,34,67,19,31
MGP_BALBcJ_G0022924,2062,1955,1544,6044,1780,1994,1766,1671,4500,1403
MGP_BALBcJ_G0036579,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022528,2881,3019,2613,2520,3298,2941,2668,3106,1436,2668
MGP_BALBcJ_G0022642,72,50,98,44,81,106,86,119,46,114
MGP_BALBcJ_G0022454,121,72,72,34,92,108,96,90,16,59
MGP_BALBcJ_G0000898,15,0,11,0,7,0,12,4,0,8
MGP_BALBcJ_G0022539,216,166,152,116,149,150,185,142,129,161
MGP_BALBcJ_G0022860,10,0,4,74,12,6,6,14,36,4
MGP_BALBcJ_G0036578,0,0,1,0,0,4,0,0,0,0
MGP_BALBcJ_G0036581,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022982,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008253,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000014,653,694,543,445,362,527,1198,582,63,318
MGP_BALBcJ_G0011264,0,0,0,0,6,0,0,0,0,0
MGP_BALBcJ_G0000890,3,0,2,0,0,0,0,0,0,0
MGP_BALBcJ_G0022631,2723,2487,2496,3844,2694,2839,2967,2950,3041,2449
MGP_BALBcJ_G0022837,676,465,546,1056,606,396,475,488,1312,469
MGP_BALBcJ_G0011234,11,2,2,0,0,0,2,6,0,4
MGP_BALBcJ_G0011184,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005636,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000093,122,387,185,70,84,150,403,156,30,32
MGP_BALBcJ_G0008255,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008237,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022855,26,20,25,38,12,20,36,18,20,32
MGP_BALBcJ_G0039848,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022509,103525,56190,61811,70289,66398,44250,47155,72797,36361,50976
MGP_BALBcJ_G0022445,37,28,24,30,41,18,33,42,4,33
MGP_BALBcJ_G0023013,4668,4287,3183,8113,4549,4739,4677,4022,5147,4030
MGP_BALBcJ_G0022731,42199,30475,29403,52277,30524,24591,23869,31676,29809,25435
MGP_BALBcJ_G0037548,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038822,21,15,19,90,12,28,13,17,36,17
MGP_BALBcJ_G0022423,214,130,263,106,123,147,157,161,105,73
MGP_BALBcJ_G0005615,2,2,1,2,2,1,2,2,1,2
MGP_BALBcJ_G0005646,14,12,12,35,21,9,8,10,18,8
MGP_BALBcJ_G0036580,0,0,0,0,0,0,0,0,0,1
MGP_BALBcJ_G0022815,2376,2582,2127,6086,2553,2551,2574,2240,2383,1996
MGP_BALBcJ_G0022605,2104,2215,2156,4207,2436,2395,2562,2256,1894,2327
MGP_BALBcJ_G0022542,6,4,12,7,5,9,4,2,6,8
MGP_BALBcJ_G0008236,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0023039,76,85,54,151,88,90,102,111,84,60
MGP_BALBcJ_G0003309,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0023047,12224,11266,9674,20823,11703,13690,12260,12190,9790,11048
MGP_BALBcJ_G0008225,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022799,539,646,490,1695,603,525,472,435,886,451
MGP_BALBcJ_G0003329,55,48,36,47,38,36,30,43,38,30
MGP_BALBcJ_G0022514,307,132,192,372,121,95,200,161,203,118
MGP_BALBcJ_G0022861,6298,5765,4939,17338,6262,6039,5641,5226,11873,4678
MGP_BALBcJ_G0009521,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022572,1511,1628,1333,1037,1693,1933,1925,1695,296,1233
MGP_BALBcJ_G0038856,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022863,2834,2494,2372,7116,2771,2404,2564,2495,4591,2477
MGP_BALBcJ_G0022961,6,8,6,94,8,6,12,2,0,2
MGP_BALBcJ_G0037581,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0036577,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038835,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022868,1339,1015,1041,1787,973,839,915,1032,938,919
MGP_BALBcJ_G0022903,13,20,18,0,2,5,4,4,2,9
MGP_BALBcJ_G0038836,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003300,14,21,12,0,22,23,10,13,0,15
MGP_BALBcJ_G0022897,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022901,1540,1241,1240,2285,1326,1149,1241,1371,1375,1005
MGP_BALBcJ_G0005603,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022789,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022894,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037573,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037582,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005604,0,0,0,0,0,3,4,6,0,1
MGP_BALBcJ_G0005614,1247,1096,1102,1739,1219,1136,1168,1024,1350,1052
MGP_BALBcJ_G0022448,997,845,882,399,916,945,1075,919,239,965
MGP_BALBcJ_G0022908,46,20,24,40,30,20,4,20,22,24
MGP_BALBcJ_G0022550,823,852,846,136,713,883,839,914,43,759
MGP_BALBcJ_G0022990,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022913,6,6,6,58,6,0,4,0,0,11
MGP_BALBcJ_G0022747,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0022959,2,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022984,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022973,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000032,6,2,10,0,13,2,2,10,0,1
MGP_BALBcJ_G0008239,3,5,1,10,8,1,3,5,35,4
MGP_BALBcJ_G0022601,458,243,426,522,252,272,410,271,70,194
MGP_BALBcJ_G0022416,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022997,611,684,649,1515,568,647,745,653,1136,567
MGP_BALBcJ_G0022666,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0023032,215,214,157,178,164,166,242,229,50,162
MGP_BALBcJ_G0022510,1898,1675,1751,3100,1913,1976,2144,1803,1297,1856
MGP_BALBcJ_G0011210,8,16,21,0,27,25,13,19,8,25
MGP_BALBcJ_G0005611,0,0,1,0,1,0,1,3,0,0
MGP_BALBcJ_G0011269,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011250,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005651,4,2,9,0,8,0,0,7,0,8
MGP_BALBcJ_G0011202,2,2,2,0,0,3,2,3,0,1
MGP_BALBcJ_G0022830,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022418,573,442,577,1207,431,525,499,492,1065,424
MGP_BALBcJ_G0022466,3201,2584,2842,6599,3024,2943,3035,2826,4423,2849
MGP_BALBcJ_G0022744,2040,2403,1618,2599,2147,2270,2702,2311,739,2237
MGP_BALBcJ_G0011251,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022834,337,534,335,1141,785,40,147,20,11,27
MGP_BALBcJ_G0008265,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022753,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022486,2935,2959,2344,1801,2945,3635,3040,3126,1014,2377
MGP_BALBcJ_G0022581,60,37,36,0,59,43,36,43,2,36
MGP_BALBcJ_G0022534,1167,1831,915,491,1306,1872,1650,1373,170,1033
MGP_BALBcJ_G0022988,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022825,1419,958,1055,3393,1127,915,971,1307,2196,882
MGP_BALBcJ_G0009515,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022824,427,435,523,1436,442,435,445,389,1004,490
MGP_BALBcJ_G0022785,1269,1264,1198,1558,1413,1291,1270,1175,782,1119
MGP_BALBcJ_G0022752,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022664,0,2,0,0,0,0,0,0,0,2
MGP_BALBcJ_G0022967,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005634,503,312,383,571,344,310,407,401,499,307
MGP_BALBcJ_G0022435,611,467,474,359,403,370,378,376,15,339
MGP_BALBcJ_G0009513,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003327,0,4,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000895,2,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022770,5696,5891,4142,7954,4794,3906,2857,3290,2513,2626
MGP_BALBcJ_G0011256,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000900,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000873,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022479,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022873,40,19,14,3,16,18,25,17,0,6
MGP_BALBcJ_G0022482,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022798,360,238,307,61,304,347,337,320,226,227
MGP_BALBcJ_G0011243,26,25,19,0,18,15,9,11,0,17
MGP_BALBcJ_G0022690,132,96,63,56,49,51,82,112,2,90
MGP_BALBcJ_G0005606,33,21,45,11,33,35,32,29,24,28
MGP_BALBcJ_G0022795,4,3,3,0,0,1,0,0,0,0
MGP_BALBcJ_G0003308,472,1158,536,65,346,941,1101,645,4,1079
MGP_BALBcJ_G0036385,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038849,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0023067,2,0,0,0,0,0,0,1,0,0
MGP_BALBcJ_G0005618,3,2,1,0,0,1,2,2,0,0
MGP_BALBcJ_G0022998,220,85,485,0,197,36,91,41,26,70
MGP_BALBcJ_G0022476,3413,3084,2744,1871,3387,3098,3175,3170,1594,2757
MGP_BALBcJ_G0023025,0,2,2,0,1,0,2,8,0,0
MGP_BALBcJ_G0011239,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011252,0,4,2,0,2,4,0,2,0,0
MGP_BALBcJ_G0003289,0,0,0,0,2,2,0,0,0,0
MGP_BALBcJ_G0022933,212,113,133,172,104,100,123,128,218,138
MGP_BALBcJ_G0022531,144,66,85,8,101,52,96,87,109,87
MGP_BALBcJ_G0022691,307,301,273,1060,338,333,438,359,308,405
MGP_BALBcJ_G0003311,0,1,0,0,1,1,1,1,0,0
MGP_BALBcJ_G0000887,2,0,0,0,0,0,0,0,0,1
MGP_BALBcJ_G0000889,0,0,0,0,0,0,0,0,4,0
MGP_BALBcJ_G0022713,11,11,2,0,11,5,10,12,0,11
MGP_BALBcJ_G0022796,1004,1126,943,1760,1091,1261,1062,1023,1147,837
MGP_BALBcJ_G0023061,1874,1974,1314,3611,1813,1901,2397,1572,1171,1750
MGP_BALBcJ_G0022524,3734,3112,3962,10869,3914,3354,3193,3555,9078,3623
MGP_BALBcJ_G0022978,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022650,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0037584,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005640,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011261,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037562,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022578,141,166,124,98,168,183,205,166,11,132
MGP_BALBcJ_G0008269,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022864,0,1,2,0,0,1,1,2,0,0
MGP_BALBcJ_G0022945,458,495,546,576,512,465,410,555,190,421
MGP_BALBcJ_G0022710,3957,4037,3328,1247,4387,4591,4280,4285,274,3929
MGP_BALBcJ_G0022968,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011201,5,0,1,0,3,1,1,3,0,9
MGP_BALBcJ_G0037555,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022715,3419,3061,2833,9888,3279,3422,3284,3268,8815,2958
MGP_BALBcJ_G0038842,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037552,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022704,26,12,11,0,6,18,20,4,0,9
MGP_BALBcJ_G0022483,193,212,176,93,169,317,235,121,30,139
MGP_BALBcJ_G0037564,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022546,3351,3188,2978,1966,3538,3269,3343,3461,1376,3258
MGP_BALBcJ_G0023050,1078,1354,964,471,1290,1332,1381,1589,238,1333
MGP_BALBcJ_G0000886,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022914,0,1,0,45,4,2,0,1,0,0
MGP_BALBcJ_G0037585,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0023059,1656,1914,1399,2054,1744,1884,1770,1695,633,1473
MGP_BALBcJ_G0037583,0,0,1,0,0,0,0,0,0,0
MGP_BALBcJ_G0022884,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0036391,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022833,15,12,26,0,10,7,23,10,0,2
MGP_BALBcJ_G0022850,214,257,202,1393,261,229,228,201,374,217
MGP_BALBcJ_G0011217,0,0,0,0,1,0,0,0,0,0
MGP_BALBcJ_G0023012,8177,8851,7298,7666,9618,8877,9214,8038,2400,9926
MGP_BALBcJ_G0023049,3611,2838,3028,6726,3448,3431,3426,3347,4463,2721
MGP_BALBcJ_G0003306,3,1,1,0,1,2,2,6,0,4
MGP_BALBcJ_G0022485,1140,712,1034,524,688,936,1207,993,149,822
MGP_BALBcJ_G0022938,1802,1134,1284,1869,1162,901,1015,1113,1556,970
MGP_BALBcJ_G0005630,5,2,2,0,0,0,0,1,0,1
MGP_BALBcJ_G0040085,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022465,10079,9325,8570,22860,10385,10426,9703,9401,15997,8025
MGP_BALBcJ_G0023051,876,843,712,1600,1023,1066,890,860,604,700
MGP_BALBcJ_G0022928,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000012,237,68,272,135,199,100,217,92,48,110
MGP_BALBcJ_G0022898,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022911,2129,1745,2199,6094,2031,1891,1582,1815,6838,1683
MGP_BALBcJ_G0037551,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005644,2,2,0,0,0,2,0,0,0,0
MGP_BALBcJ_G0039849,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022856,4141,1906,2195,3849,2139,1594,2103,2206,2290,1504
MGP_BALBcJ_G0008254,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022726,4047,3361,3031,2148,2982,2941,3715,3478,663,3342
MGP_BALBcJ_G0011244,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008216,6,8,6,0,4,14,12,7,0,4
MGP_BALBcJ_G0022590,0,0,2,7,0,4,0,0,0,2
MGP_BALBcJ_G0000885,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015270,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022931,1,4,4,0,4,3,7,11,1,3
MGP_BALBcJ_G0023036,290,278,216,6,307,246,345,234,1,295
MGP_BALBcJ_G0011266,0,0,0,2,1,0,1,0,0,2
MGP_BALBcJ_G0022702,1723,1767,1546,2871,1836,1935,1729,1740,2490,1588
MGP_BALBcJ_G0022521,2521,2612,2258,4528,2979,2825,2335,2454,3039,2299
MGP_BALBcJ_G0022764,203,191,212,166,195,196,212,225,385,192
MGP_BALBcJ_G0008233,0,0,0,0,0,0,0,1,0,0
MGP_BALBcJ_G0022776,34,43,21,198,41,42,34,24,28,48
MGP_BALBcJ_G0011180,10,2,2,21,6,1,1,4,14,1
MGP_BALBcJ_G0011228,0,2,3,1,2,9,6,3,1,6
MGP_BALBcJ_G0022950,20,20,17,32,28,18,18,16,28,18
MGP_BALBcJ_G0022432,857,667,590,148,537,559,555,616,111,395
MGP_BALBcJ_G0005621,127,116,113,7,118,95,135,108,50,134
MGP_BALBcJ_G0008243,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038845,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022979,0,2,0,0,0,0,0,8,2,0
MGP_BALBcJ_G0022956,20,36,24,52,32,26,6,36,111,42
MGP_BALBcJ_G0005602,102,109,97,54,133,77,110,106,126,105
MGP_BALBcJ_G0011224,2,9,3,1,2,5,4,4,13,3
MGP_BALBcJ_G0037576,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037567,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022828,4871,5109,4444,13716,5253,5783,5302,5050,9598,4782
MGP_BALBcJ_G0022671,0,0,2,0,4,0,2,0,0,0
MGP_BALBcJ_G0000878,4,3,14,14,11,3,10,4,0,2
MGP_BALBcJ_G0022673,6852,6223,6225,11998,6631,6221,6328,6340,9881,6084
MGP_BALBcJ_G0022732,1790,1688,1692,3616,1792,1948,1694,1644,1706,1691
MGP_BALBcJ_G0022810,34,23,18,52,29,11,15,28,0,8
MGP_BALBcJ_G0038846,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015256,0,0,0,0,0,0,1,0,0,2
MGP_BALBcJ_G0022910,1173,1129,1026,3694,1287,1151,1345,1114,1987,1241
MGP_BALBcJ_G0022697,706,554,651,321,364,384,556,375,36,340
